P02768,"Unknown error in P02768, /A@154: N/Q not found in this AA or the preceding one: P02768, /A@154"
P08670,"Unknown error in P08670, /A@417: AA position not found in protein: P08670, /A@417"
P15636,"Unknown error in P15636, /A@474: AA position not found in protein: P15636, /A@474"
P01861,"Unknown error in P01861, /A@42: AA position not found in protein: P01861, /A@42"
P02768,"Unknown error in P02768, /A@410: N/Q not found in this AA or the preceding one: P02768, /A@410"
P02768,"Unknown error in P02768, /A@482: N/Q not found in this AA or the preceding one: P02768, /A@482"
P05091,"Unknown error in P05091, /A@223: N/Q not found in this AA or the preceding one: P05091, /A@223"
P02768,"Unknown error in P02768, /A@421: N/Q not found in this AA or the preceding one: P02768, /A@421"
P02768,"Unknown error in P02768, /A@194: N/Q not found in this AA or the preceding one: P02768, /A@194"
P02768,"Unknown error in P02768, /A@409: N/Q not found in this AA or the preceding one: P02768, /A@409"
P31327,"Unknown error in P31327, /A@602: AA position not found in protein: P31327, /A@602"
P02768,"Unknown error in P02768, /A@604: N/Q not found in this AA or the preceding one: P02768, /A@604"
P02768,"Unknown error in P02768, /A@53: N/Q not found in this AA or the preceding one: P02768, /A@53"
Q13011,"Unknown error in Q13011, /A@298: AA position not found in protein: Q13011, /A@298"
Q13885,"Unknown error in Q13885, /T@292: AA position not found in protein: Q13885, /T@292"
O95154,"Unknown error in O95154, /A@84: N/Q not found in this AA or the preceding one: O95154, /A@84"
P23381,"Unknown error in P23381, /A@471: AA position not found in protein: P23381, /A@471"
P02768,"Unknown error in P02768, /A@128: N/Q not found in this AA or the preceding one: P02768, /A@128"
P02679,"Unknown error in P02679, /C@103: N/Q not found in this AA or the preceding one: P02679, /C@103"
P04179,"Unknown error in P04179, /A@45: N/Q not found in this AA or the preceding one: P04179, /A@45"
P02787,"Unknown error in P02787, /A@488: N/Q not found in this AA or the preceding one: P02787, /A@488"
Q9Y2Q3,"Unknown error in Q9Y2Q3, /A@223: AA position not found in protein: Q9Y2Q3, /A@223"
P05062,"Unknown error in P05062, /A@355: AA position not found in protein: P05062, /A@355"
P0DOX5,"Unknown error in P0DOX5, /H@288: AA position not found in protein: P0DOX5, /H@288"
P26641,"Unknown error in P26641, /A@340: AA position not found in protein: P26641, /A@340"
P02671,"Unknown error in P02671, /A@108: N/Q not found in this AA or the preceding one: P02671, /A@108"
P01009,"Unknown error in P01009, /A@170: N/Q not found in this AA or the preceding one: P01009, /A@170"
P02768,"Unknown error in P02768, /A@85: N/Q not found in this AA or the preceding one: P02768, /A@85"
P08670,"Unknown error in P08670, /A@422: AA position not found in protein: P08670, /A@422"
P01009,"Unknown error in P01009, /A@210: N/Q not found in this AA or the preceding one: P01009, /A@210"
P61978,"Unknown error in P61978, /A@453: AA position not found in protein: P61978, /A@453"
P30044,"Unknown error in P30044, /A@209: AA position not found in protein: P30044, /A@209"
Q13885,"Unknown error in Q13885, /T@335: AA position not found in protein: Q13885, /T@335"
P02768,"Unknown error in P02768, /A@507: N/Q not found in this AA or the preceding one: P02768, /A@507"
Q13423,"Unknown error in Q13423, /A@197: AA position not found in protein: Q13423, /A@197"
P31943,"Unknown error in P31943, /A@139: Expected exactly two atoms and/or measurable objects (e.g. axes, planes), or one or more measurable objects and one or more atoms, got 1 atoms and 0 measurable objects"
P14136,"Unknown error in P14136, /A@354: AA position not found in protein: P14136, /A@354"
P01834,"Unknown error in P01834, /L@51: N/Q not found in this AA or the preceding one: P01834, /L@51"
P02768,"Unknown error in P02768, /A@57: N/Q not found in this AA or the preceding one: P02768, /A@57"
P46976,"Unknown error in P46976, /E@350: AA position not found in protein: P46976, /E@350"
P37802,"Unknown error in P37802, /A@181: AA position not found in protein: P37802, /A@181"
P02671,"Unknown error in P02671, /A@236: AA position not found in protein: P02671, /A@236"
P12814,"Unknown error in P12814, /A@585: AA position not found in protein: P12814, /A@585"
Q13423,"Unknown error in Q13423, /A@1061: AA position not found in protein: Q13423, /A@1061"
P35637,"Unknown error in P35637, /X@467: AA position not found in protein: P35637, /X@467"
P01859,"Unknown error in P01859, /A@194: AA position not found in protein: P01859, /A@194"
P11279,"Unknown error in P11279, /C@307: AA position not found in protein: P11279, /C@307"
P09429,"Unknown error in P09429, /A@37: N/Q not found in this AA or the preceding one: P09429, /A@37"
Q13576,"Unknown error in Q13576, /E@482: AA position not found in protein: Q13576, /E@482"
P07858,"Unknown error in P07858, /A@289: AA position not found in protein: P07858, /A@289"
P05091,"Unknown error in P05091, /A@278: N/Q not found in this AA or the preceding one: P05091, /A@278"
P02545,"Unknown error in P02545, /A@524: AA position not found in protein: P02545, /A@524"
P02747,"Unknown error in P02747, /C@135: N/Q not found in this AA or the preceding one: P02747, /C@135"
